,RadioOperatorName,TrafficDirection,DeviceManufacturer,DeviceName,LocationLatitude,LocationLongitude,TrafficVolume,day,hour,RSRP
32453,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-105.0
32454,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-91.0
32455,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-108.0
32456,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-83.0
32457,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-92.0
32458,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-90.0
32459,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-114.0
32460,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-109.0
32461,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-82.0
32462,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.818186,4.0,17.0,-84.0
32463,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-95.0
32464,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-85.0
32465,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-89.0
32466,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-103.0
32467,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-80.0
32468,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-97.0
32469,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-93.0
32470,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-98.0
32471,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-105.0
32472,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-91.0
32473,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-108.0
32474,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-83.0
32475,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-92.0
32476,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-90.0
32477,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-114.0
32478,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-109.0
32479,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-82.0
32480,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,0.301337,4.0,17.0,-84.0
32481,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-95.0
32482,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-85.0
32483,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-89.0
32484,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-103.0
32485,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-80.0
32486,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-97.0
32487,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-93.0
32488,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-98.0
32489,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-105.0
32490,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-91.0
32491,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-108.0
32492,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-83.0
32493,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-92.0
32494,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-90.0
32495,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-114.0
32496,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-109.0
32497,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-82.0
32498,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.594595,46.666206,1.62831,4.0,17.0,-84.0
32499,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,6.850455,4.0,17.0,-82.0
32500,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,6.850455,4.0,17.0,-97.0
32501,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,6.850455,4.0,17.0,-79.0
32502,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,6.850455,4.0,17.0,-94.0
32503,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-78.0
32504,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-95.0
32505,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-71.0
32506,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-94.0
32507,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-87.0
32508,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-92.0
32509,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-98.0
32510,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-104.0
32511,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-84.0
32512,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-88.0
32513,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-79.0
32514,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-103.0
32515,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-97.0
32516,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-89.0
32517,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-85.0
32518,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.462349,4.0,16.0,-91.0
32519,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-78.0
32520,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-95.0
32521,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-71.0
32522,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-94.0
32523,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-87.0
32524,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-92.0
32525,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-98.0
32526,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-104.0
32527,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-84.0
32528,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-88.0
32529,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-79.0
32530,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-103.0
32531,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-97.0
32532,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-89.0
32533,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-85.0
32534,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,15.373423,4.0,16.0,-91.0
32535,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-78.0
32536,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-95.0
32537,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-71.0
32538,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-94.0
32539,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-87.0
32540,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-92.0
32541,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-98.0
32542,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-104.0
32543,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-84.0
32544,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-88.0
32545,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-79.0
32546,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-103.0
32547,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-97.0
32548,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-89.0
32549,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-85.0
32550,Operator A,Uplink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.199842,4.0,16.0,-91.0
32551,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-78.0
32552,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-95.0
32553,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-71.0
32554,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-94.0
32555,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-87.0
32556,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-92.0
32557,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-98.0
32558,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-104.0
32559,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-84.0
32560,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-88.0
32561,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-79.0
32562,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-103.0
32563,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-97.0
32564,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-89.0
32565,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-85.0
32566,Operator A,Downlink,SAMSUNG,GALAXY S10+,24.55856,46.632977,0.313938,4.0,16.0,-91.0
32567,Operator B,Uplink,SAMSUNG,GALAXY A7(2016),24.621445,46.69565,0.604894,4.0,15.0,-84.0
32568,Operator B,Downlink,SAMSUNG,GALAXY A7(2016),24.621445,46.69565,2.215514,4.0,15.0,-84.0
32569,Operator B,Uplink,SAMSUNG,GALAXY A7(2016),24.621443,46.69571,2.081692,4.0,18.0,-94.0
32570,Operator B,Downlink,SAMSUNG,GALAXY A7(2016),24.621475,46.695667,25.656977,4.0,17.0,-93.0
32571,Operator B,Uplink,SAMSUNG,GALAXY A7(2016),24.621475,46.695667,1.141475,4.0,17.0,-93.0
32572,Operator B,Uplink,SAMSUNG,GALAXY A7(2016),24.62142,46.695717,1.807631,4.0,18.0,-88.0
32573,Operator B,Uplink,SAMSUNG,GALAXY A7(2016),24.62142,46.695717,1.807631,4.0,18.0,-93.0
32574,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-81.0
32575,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-91.0
32576,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-97.0
32577,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-82.0
32578,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-69.0
32579,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-87.0
32580,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-83.0
32581,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-79.0
32582,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,1.501383,4.0,19.0,-93.0
32583,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-81.0
32584,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-91.0
32585,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-97.0
32586,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-82.0
32587,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-69.0
32588,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-87.0
32589,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-83.0
32590,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-79.0
32591,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.778336,46.73283,0.327148,4.0,19.0,-93.0
32592,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-81.0
32593,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-91.0
32594,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-97.0
32595,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-82.0
32596,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-69.0
32597,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-87.0
32598,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-83.0
32599,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-79.0
32600,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,8.178879,4.0,19.0,-93.0
32601,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-81.0
32602,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-91.0
32603,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-97.0
32604,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-82.0
32605,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-69.0
32606,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-87.0
32607,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-83.0
32608,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-79.0
32609,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.778336,46.73283,42.423233,4.0,19.0,-93.0
32610,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.736162,46.66085,0.814695,4.0,19.0,-82.0
32611,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.736162,46.66085,0.814695,4.0,19.0,-92.0
32612,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-82.0
32613,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-96.0
32614,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-80.0
32615,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-95.0
32616,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-91.0
32617,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-92.0
32618,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-86.0
32619,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-79.0
32620,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-102.0
32621,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-81.0
32622,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-74.0
32623,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-77.0
32624,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.637863,46.7723,53.298165,4.0,18.0,-83.0
32625,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-82.0
32626,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-96.0
32627,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-80.0
32628,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-95.0
32629,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-91.0
32630,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-92.0
32631,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-86.0
32632,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-79.0
32633,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-102.0
32634,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-81.0
32635,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-74.0
32636,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-77.0
32637,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.23541,4.0,18.0,-83.0
32638,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-82.0
32639,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-96.0
32640,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-80.0
32641,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-95.0
32642,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-91.0
32643,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-92.0
32644,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-86.0
32645,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-79.0
32646,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-102.0
32647,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-81.0
32648,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-74.0
32649,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-77.0
32650,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.637863,46.7723,1.91341,4.0,18.0,-83.0
32651,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-85.0
32652,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-79.0
32653,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-90.0
32654,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-96.0
32655,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-71.0
32656,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-89.0
32657,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-75.0
32658,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-86.0
32659,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-98.0
32660,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-91.0
32661,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-78.0
32662,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,35.213532,4.0,15.0,-80.0
32663,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-85.0
32664,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-79.0
32665,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-90.0
32666,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-96.0
32667,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-71.0
32668,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-89.0
32669,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-75.0
32670,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-86.0
32671,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-98.0
32672,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-91.0
32673,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-78.0
32674,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.749395,46.670887,22.09182,4.0,15.0,-80.0
32675,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-85.0
32676,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-79.0
32677,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-90.0
32678,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-96.0
32679,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-71.0
32680,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-89.0
32681,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-75.0
32682,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-86.0
32683,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-98.0
32684,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-91.0
32685,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-78.0
32686,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.749395,46.670887,1.868889,4.0,15.0,-80.0
32687,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.7495,46.67091,24.451101,4.0,8.0,-104.0
32688,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.7495,46.67091,0.663809,4.0,8.0,-104.0
32689,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.7495,46.67091,1.359243,4.0,8.0,-104.0
32690,Operator C,Downlink,SAMSUNG,GALAXY S9+,24.7495,46.67091,156.045136,4.0,8.0,-104.0
32691,Operator C,Uplink,SAMSUNG,GALAXY S9+,24.7495,46.670906,3.064532,4.0,8.0,-106.0
